"","resp2","resp1","Var1","Var2","Var3","Var4","Var5","Var6","Var7","Var8","Var9","Var10","Var11"
"273",1,0.681,0.579,8,-7.103,0.127,0.0781,0,0.0523,0.515,145.905,253000,4
"274",0,0.833,0.609,5,-8.184,0.0477,0.00333,0.8,0.135,0.23,138.013,559613,4
"275",1,0.813,0.713,8,-5.429,0.168,0.0465,0,0.187,0.196,152.02,199001,4
"276",0,0.78,0.709,4,-9.944,0.0402,0.0323,0.885,0.629,0.319,124.001,426034,4
"277",0,0.753,0.604,1,-7.237,0.0467,0.0121,0.000162,0.159,0.263,127.823,300387,4
"278",0,0.914,0.464,7,-5.453,0.0836,0.00144,0.552,0.367,0.128,149.902,220412,4
"279",1,0.889,0.72,2,-7.063,0.0924,0.0573,0.00041,0.0969,0.866,188.022,273457,4
"280",0,0.45,0.782,7,-6.068,0.0485,0.0145,0,0.109,0.105,179.056,179966,4
"281",1,0.274,0.524,6,-13.931,0.295,0.502,0.257,0.0924,0.342,167.998,230000,4
"282",0,0.577,0.769,5,-7.413,0.0318,0.00244,0.00177,0.299,0.349,134.967,206472,4
"283",0,0.974,0.814,8,-8.167,0.0568,3.84e-05,0.938,0.0623,0.801,122.999,376000,4
"284",0,0.938,0.71,3,-8.45,0.0628,0.00101,0.879,0.802,0.234,138.996,444000,4
"285",0,0.963,0.502,11,-1.014,0.2,0.0062,0.000793,0.257,0.41,150.006,269200,4
"286",1,0.741,0.617,1,-7.994,0.0434,0.0374,0.888,0.105,0.0605,129.988,276885,4
"287",1,0.88,0.541,1,-7.064,0.266,0.00621,0.822,0.416,0.474,123.144,196168,4
"288",0,0.928,0.606,6,-8.491,0.0544,8.04e-05,0.723,0.38,0.249,142.008,542957,4
"289",0,0.957,0.649,7,-4.667,0.0378,0.00703,0.202,0.146,0.447,129.997,419671,4
"290",1,0.707,0.71,0,-6.156,0.238,0.067,0,0.0984,0.756,151.85,242107,4
"291",0,0.874,0.437,9,-4.807,0.035,0.000248,0.387,0.0878,0.319,174.02,318640,4
"292",0,0.763,0.943,5,-5.568,0.158,0.0175,1.8e-05,0.114,0.225,139.969,219453,4
"293",1,0.925,0.515,1,-9.209,0.0825,0.000178,0.844,0.109,0.134,128.002,410269,4
"294",1,0.672,0.863,7,-6.311,0.0739,0.0446,0,0.166,0.338,111.11,268827,4
"295",0,0.856,0.721,9,-0.418,0.41,0.00208,0,0.359,0.377,140.098,235460,4
"296",1,0.781,0.837,11,-3.798,0.171,0.00548,0.00394,0.134,0.763,201.024,168773,4
"297",1,0.86,0.715,1,-3.212,0.238,0.0798,0.000834,0.252,0.371,149.99,180000,4
"298",1,0.629,0.845,5,-7.752,0.0735,0.0133,0.00105,0.102,0.157,125.98,106320,4
"299",1,0.88,0.835,6,-7.612,0.0503,0.00753,0.877,0.659,0.582,124.998,468479,4
"300",0,0.893,0.891,10,-0.595,0.191,0.0142,0.142,0.0768,0.555,139.933,192000,4
"301",1,0.877,0.595,3,-3.365,0.0359,0.34,0,0.0919,0.235,150.09,166500,4
"302",0,0.707,0.812,10,-6.815,0.0752,0.236,0,0.587,0.248,219.984,175203,4
"303",1,0.741,0.858,0,-8.287,0.0753,7.84e-05,0.000261,0.186,0.862,151.071,152373,4
"304",1,0.37,0.828,1,-13.772,0.215,0.0174,0,0.111,0.398,177.518,291973,4
"305",1,0.927,0.5,1,-2.067,0.307,0.0231,0,0.302,0.923,183.994,119850,4
"306",1,0.554,0.396,0,-5.048,0.0488,0.222,0,0.612,0.17,117.384,272501,4
"307",0,0.728,0.88,10,-6.939,0.205,0.136,5.42e-05,0.337,0.715,160.976,200373,4
"308",0,0.736,0.762,11,-7.181,0.0509,0.000129,0.921,0.0832,0.057,127.988,397653,4
"309",0,0.537,0.788,9,-4.966,0.107,0.844,0,0.117,0.434,170.06,149000,4
"310",0,0.991,0.21,7,-3.1,0.413,0.00188,0.0771,0.148,0.179,149.831,222281,4
"311",1,0.497,0.717,8,-9.66,0.054,0.0685,0,0.0869,0.423,134.004,307760,4
"312",1,0.93,0.461,9,-3.665,0.0489,0.00509,0,0.242,0.431,149.964,177783,4
"313",0,0.978,0.8,8,-8.674,0.0489,0.0166,0.94,0.0921,0.117,131.017,399389,4
"314",0,0.933,0.551,9,-2.742,0.173,0.0134,0.00039,0.0778,0.395,172.019,323721,4
"315",1,0.967,0.377,10,-1.679,0.436,0.0019,0.0123,0.336,0.0868,150.036,288000,4
"316",0,0.904,0.468,9,-4.277,0.0384,0.0135,0.0505,0.17,0.303,174.002,340401,4
"317",1,0.531,0.608,0,-9.549,0.028,0.534,7.17e-06,0.183,0.328,110.092,231067,4
"318",1,0.811,0.802,9,-7.831,0.268,0.0183,0.0609,0.155,0.685,150.009,256668,4
"319",1,0.726,0.906,1,-4.965,0.255,0.0855,0,0.127,0.354,132.004,200652,4
"320",1,0.945,0.431,8,-5.843,0.0424,0.000196,0.759,0.0863,0.196,137.986,417413,4
"321",1,0.932,0.522,11,-2.87,0.255,0.119,0,0.177,0.33,129.473,299507,4
"322",0,0.674,0.744,1,-7.518,0.0641,0.356,0,0.128,0.316,134.021,200135,4
"323",1,0.819,0.61,11,-4.626,0.217,0.277,0,0.62,0.454,188.562,140759,4
"324",1,0.904,0.424,2,-2.94,0.0627,1.6e-05,0.0336,0.153,0.142,145.035,223453,4
"325",0,0.812,0.651,3,-3.797,0.0409,0.00125,3.01e-05,0.667,0.72,126.023,230733,4
"326",1,0.624,0.917,4,-6.728,0.147,0.0579,0,0.0714,0.343,124.984,122996,4
"327",1,0.975,0.806,2,-8.249,0.0558,0.000107,0.913,0.0364,0.632,123.997,402581,4
"328",1,0.854,0.569,7,-2.987,0.325,0.0164,0,0.218,0.148,136.151,100588,4
"329",0,0.876,0.519,11,-6.673,0.0454,0.014,0.894,0.153,0.129,172.974,365766,4
"330",1,0.963,0.418,11,-4.226,0.237,0.0265,0.000154,0.198,0.204,149.909,262600,4
"331",1,0.484,0.81,6,-8.835,0.0531,0.478,3.65e-06,0.1,0.473,214.126,161704,4
"332",0,0.839,0.286,10,-6.119,0.0867,0.000792,0.000293,0.329,0.194,149.233,171099,4
"333",1,0.576,0.545,9,-7.467,0.0362,0.537,0.00777,0.24,0.181,198.048,113718,4
"334",0,0.26,0.492,9,-17.341,0.0921,0.646,0.00178,0.0705,0.312,111.519,347227,5
"335",0,0.582,0.565,5,-6.85,0.0487,0.0188,0.792,0.102,0.139,130.013,169846,4
"336",1,0.992,0.587,1,-0.642,0.0906,6.53e-05,0.796,0.0677,0.033,150.052,180800,4
"337",0,0.982,0.648,6,-5.471,0.0436,4.39e-05,0.724,0.121,0.152,144.989,438621,4
"338",0,0.793,0.746,11,-3.753,0.0419,0.000809,0.52,0.346,0.375,124.997,295420,4
"339",1,0.871,0.419,11,-6.549,0.0474,6.54e-05,0.892,0.434,0.144,129.994,256927,4
"340",1,0.883,0.881,11,-5.494,0.0633,0.0195,0.148,0.0825,0.966,124.016,225884,4
"341",0,0.964,0.545,6,-4.713,0.0642,9.6e-05,0.61,0.835,0.0978,144.99,443586,4
"342",1,0.661,0.703,6,-3.885,0.0539,0.0517,0,0.34,0.495,149.906,249240,4
"343",0,0.937,0.42,4,-5.324,0.0537,0.00139,0.884,0.0788,0.0367,173.978,370754,4
"344",0,0.729,0.873,4,-5.918,0.124,0.12,0.000167,0.306,0.575,129.945,180160,4
"345",0,0.759,0.411,9,-11.652,0.072,0.000193,0.00841,0.373,0.0936,134.901,151105,4
"346",0,0.886,0.202,11,-3.805,0.0816,0.0286,0,0.643,0.192,145.781,194253,4
"347",1,0.896,0.664,1,-2.526,0.148,0.00228,0.00131,0.0937,0.199,144.866,215177,4
"348",0,0.911,0.528,2,-5.059,0.0436,0.00441,0.89,0.107,0.0618,175.011,274286,4
"349",1,0.944,0.732,6,-1.607,0.271,0.000598,0.000491,0.0984,0.46,149.959,230804,4
"350",1,0.764,0.419,9,-6.214,0.0555,0.0538,0,0.135,0.474,130.121,257987,4
"351",0,0.872,0.388,1,-4.896,0.204,0.00947,2.62e-06,0.103,0.479,179.934,199249,4
"352",1,0.66,0.484,0,-11.224,0.146,0.079,3.51e-06,0.333,0.588,176.836,239787,4
"353",0,0.631,0.578,9,-6.518,0.309,0.0243,0,0.0665,0.716,192.664,118853,4
"354",1,0.989,0.414,6,-1.926,0.281,0.0778,0.000223,0.372,0.258,144.849,238345,4
"355",0,0.89,0.788,10,-6.217,0.0603,0.00223,0.498,0.0878,0.497,128.012,364687,4
"356",0,0.964,0.807,11,-7.783,0.0531,0.000152,0.856,0.0692,0.477,126.011,381930,4
"357",0,0.458,0.668,4,-8.725,0.0303,0.659,0.000105,0.248,0.347,149.974,179201,4
"358",0,0.935,0.803,8,-5.665,0.0772,0.00383,0.87,0.146,0.55,124.999,218880,4
"359",1,0.661,0.623,11,-10.95,0.0407,0.00807,0.932,0.114,0.0944,128.016,439172,3
"360",0,0.711,0.776,4,-9.483,0.468,0.231,0.000456,0.418,0.494,178.038,207707,4
"361",0,0.915,0.239,6,-4.095,0.175,0.000494,0.000889,0.0886,0.191,149.232,281600,3
"362",1,0.906,0.543,1,-2.83,0.128,0.0012,0.0854,0.138,0.0679,172.087,286047,4
"363",0,0.849,0.672,6,-7.665,0.0434,0.00207,0.867,0.101,0.0623,142.041,422535,4
"364",0,0.833,0.503,7,-7.357,0.297,0.267,0,0.345,0.514,153.934,315121,4
"365",0,0.707,0.83,4,-7.426,0.048,0.0445,1.87e-05,0.144,0.255,122.986,179640,4
"366",1,0.78,0.629,7,-8.936,0.0428,0.000314,0.213,0.616,0.153,173.022,316330,4
"367",1,0.365,0.868,7,-9.51,0.0383,0.433,0,0.207,0.471,114.979,197217,4
"368",0,0.648,0.705,4,-10.467,0.141,0.00476,0.000595,0.373,0.398,130.037,155350,4
"369",0,0.87,0.708,11,-7.39,0.085,5.3e-05,0.616,0.108,0.26,143.026,412867,4
"370",1,0.83,0.47,0,-8.036,0.0356,0.000111,0.0158,0.218,0.0642,138.011,203342,4
"371",1,0.985,0.486,7,-10.065,0.0514,0.000778,0.901,0.157,0.183,137.007,386400,4
"372",0,0.97,0.596,11,-2.7,0.0691,0.00208,0.00419,0.101,0.279,150.003,201600,4
"373",0,0.744,0.848,8,-9.353,0.102,0.0171,0.876,0.411,0.613,122.02,314754,4
"374",0,0.617,0.939,7,-5.933,0.298,0.14,0,0.112,0.68,131.949,145171,4
"375",0,0.982,0.772,5,-1.198,0.278,0.0337,0.0114,0.359,0.193,150.084,230400,4
"376",1,0.937,0.85,1,-4.703,0.0508,0.00627,0.362,0.172,0.151,125.996,173087,4
"377",1,0.911,0.801,1,-8.332,0.0647,0.00551,0.883,0.103,0.814,128.002,210938,4
"378",0,0.882,0.432,9,-4.28,0.0358,0.000325,0.934,0.287,0.0468,174.041,247414,4
"379",0,0.684,0.821,7,-5.931,0.333,0.343,1.58e-06,0.234,0.744,200.108,160063,4
"380",0,0.538,0.892,8,-7.043,0.304,0.0563,0,0.303,0.325,130.129,293233,4
"381",0,0.831,0.634,6,-6.499,0.0456,9.45e-05,0.79,0.26,0.141,138.006,537750,4
"382",0,0.805,0.601,4,-6.792,0.0564,0.000564,0.8,0.121,0.164,172.043,274453,4
"383",1,0.974,0.557,6,-3.982,0.0683,0.0102,0.537,0.764,0.775,152.039,148816,4
"384",1,0.891,0.656,6,-2.1,0.256,0.0327,0,0.213,0.252,139.984,126917,4
"385",1,0.93,0.803,0,-8.992,0.0589,0.000877,0.897,0.0546,0.639,125.998,384623,4
"386",1,0.962,0.671,4,-5.509,0.481,0.0729,0.00663,0.376,0.183,114.003,117895,4
"387",1,0.825,0.46,7,-3.872,0.205,0.0524,0.2,0.806,0.469,141.036,188042,1
"388",1,0.882,0.756,1,-7.122,0.0452,2.61e-05,0.0192,0.0795,0.619,125.007,343716,4
"389",1,0.88,0.64,1,-4.061,0.0758,0.0819,0,0.0785,0.617,150.071,180800,4
"390",0,0.968,0.648,11,-6.157,0.0965,0.000453,0.759,0.687,0.0906,140.016,337714,4
"391",1,0.95,0.726,7,-6.561,0.0748,1.99e-05,0.841,0.748,0.528,148.042,435613,3
"392",0,0.653,0.716,8,-12.923,0.0479,0.00193,0.898,0.316,0.223,121.995,399480,4
"393",0,0.941,0.634,6,-6.4,0.0498,0.00028,0.729,0.116,0.369,140.002,490286,4
"394",1,0.98,0.474,1,-3.38,0.437,0.000167,0.171,0.369,0.225,149.835,192012,4
"395",0,0.704,0.724,8,-10.235,0.17,0.125,0,0.0737,0.484,119.966,147400,4
"396",1,0.988,0.6,1,-3.849,0.107,0.00156,0.788,0.864,0.303,125.99,221925,4
"397",1,0.984,0.604,2,-0.181,0.0522,0.00144,0.466,0.299,0.139,145.095,163862,4
"398",0,0.933,0.58,2,-3.57,0.0578,0.00929,0.0754,0.0908,0.47,172.998,321950,4
"399",1,0.532,0.557,2,-6.467,0.0307,0.16,4.42e-06,0.0999,0.122,207.984,271307,4
"400",1,0.501,0.404,6,-8.183,0.0323,0.0725,0,0.122,0.273,178.295,279200,4
"401",1,0.538,0.891,2,-6.724,0.394,0.123,0,0.0848,0.643,160.064,107404,4
"402",0,0.816,0.634,10,-10.368,0.043,8.17e-05,0.36,0.103,0.61,126.003,274789,4
"403",0,0.982,0.497,4,-4.934,0.0487,3.85e-05,0.712,0.0785,0.3,146.012,397800,4
"404",1,0.831,0.629,2,-5.858,0.462,0.291,0,0.702,0.549,197.786,181875,4
"405",1,0.708,0.895,1,-6.367,0.245,0.0342,0.00338,0.0415,0.886,123.998,145066,4
"406",1,0.899,0.54,1,-5.173,0.0445,0.000606,4.9e-05,0.127,0.0585,169.898,164350,4
"407",1,0.797,0.71,0,-8.718,0.0794,0.0984,0.00338,0.195,0.298,129.996,96844,4
"408",1,0.976,0.485,11,-7.811,0.0691,0.000102,0.87,0.333,0.369,137.994,497717,4
"409",0,0.849,0.616,4,-5.131,0.0466,0.279,0.0136,0.0918,0.302,210.018,230707,4
"410",0,0.772,0.649,11,-5.332,0.133,0.717,0.00305,0.103,0.0294,109.973,219749,4
"411",0,0.938,0.657,10,-7.021,0.0725,0.125,0.705,0.411,0.338,148.011,410008,4
"412",0,0.802,0.81,11,-8.623,0.0583,0.000632,0.424,0.0975,0.843,126.01,367619,4
"413",0,0.977,0.592,6,-1.957,0.287,0.0325,0.000254,0.339,0.281,150.065,234600,4
"414",0,0.638,0.489,9,-8.561,0.0408,0.00534,0.919,0.212,0.0436,150.011,236800,4
"415",1,0.414,0.462,7,-10.485,0.0346,0.836,0.308,0.128,0.0568,134.998,370363,4
"416",1,0.687,0.835,5,-3.18,0.184,0.101,0,0.132,0.828,188.118,272533,4
"417",0,0.809,0.418,10,-5.245,0.0386,0.00362,0.669,0.175,0.176,150.001,193600,4
"418",0,0.901,0.533,10,-4.218,0.086,0.000979,0.639,0.231,0.408,172.014,241395,4
"419",1,0.412,0.704,4,-9.118,0.0403,0.616,0.0222,0.108,0.0385,120.088,176000,4
"420",1,0.794,0.464,6,-4.212,0.0492,0.000332,0.00431,0.339,0.218,174.071,284155,4
"421",1,0.433,0.555,3,-8.559,0.546,0.494,0,0.313,0.352,164.236,205547,4
"422",0,0.992,0.367,10,-2.68,0.53,0.000633,0.849,0.358,0.188,149.987,172800,4
"423",0,0.9,0.515,11,-3.744,0.0632,0.000148,0.18,0.468,0.196,150.078,173788,4
"424",0,0.982,0.778,1,-6.547,0.0779,0.000741,0.615,0.602,0.713,124.032,251613,4
"425",1,0.578,0.647,1,-5.019,0.158,0.496,0,0.106,0.814,139.728,252933,4
"426",0,0.75,0.732,11,-6.366,0.231,0.00264,0,0.109,0.401,155.096,182707,4
"427",0,0.652,0.768,1,-2.708,0.307,0.113,0,0.107,0.777,154.187,144935,4
"428",1,0.74,0.736,0,-2.18,0.0786,0.515,0,0.0468,0.803,140.141,221933,4
"429",1,0.938,0.573,9,-3.159,0.097,0.0338,0,0.337,0.613,116.552,193280,4
"430",0,0.814,0.709,3,-5.156,0.0593,0.00418,0.00822,0.119,0.206,128.052,217510,4
"431",1,0.684,0.452,1,-5.728,0.0418,0.000214,0.0956,0.0899,0.171,149.964,292573,4
"432",0,0.705,0.528,0,-4.767,0.352,0.0691,0,0.109,0.645,160.014,180581,4
"433",0,0.609,0.838,8,-5.161,0.0502,0.231,0,0.0983,0.6,127.963,143825,4
"434",0,0.838,0.413,3,-5.362,0.22,0.162,0,0.395,0.265,178.096,102472,4
"435",1,0.241,0.281,0,-17.517,0.0417,0.587,0.933,0.0522,0.0727,163.588,209805,5
"436",1,0.608,0.737,1,-4.429,0.046,0.003,0,0.284,0.28,150.937,237000,4
"437",0,0.871,0.798,5,-9.227,0.0791,0.000192,0.824,0.0695,0.243,123.991,200096,4
"438",0,0.552,0.942,11,-8.744,0.126,0.0578,0,0.102,0.466,200.066,116000,4
"439",0,0.463,0.681,6,-6.542,0.289,0.128,0,0.0769,0.661,165.84,235663,4
"440",1,0.622,0.747,11,-5.825,0.0838,0.176,0,0.151,0.57,159.93,181661,4
"441",1,0.588,0.702,8,-7.052,0.0391,0.00798,0.052,0.128,0.442,125.975,161946,4
"442",1,0.98,0.526,0,-4.564,0.0596,0.00256,0.131,0.616,0.136,139.998,233143,4
"443",1,0.972,0.476,1,-2.965,0.0409,0.00111,0.466,0.371,0.359,150.011,272800,4
"444",0,0.989,0.515,5,-4.858,0.0404,2.18e-05,0.648,0.393,0.24,145.985,465205,4
"445",1,0.985,0.41,2,-1.537,0.506,0.0161,0.000238,0.422,0.171,144.962,260172,4
"446",0,0.744,0.774,1,-3.625,0.133,0.0889,0,0.0741,0.0947,170.038,193412,4
"447",0,0.766,0.581,10,-3.841,0.0355,0.208,0.000819,0.721,0.0939,149.996,197612,4
"448",0,0.705,0.594,3,-5.276,0.0966,0.0871,0,0.154,0.21,183.43,242890,4
"449",1,0.973,0.433,8,-0.913,0.185,0.00129,0.621,0.163,0.16,174.065,277741,4
"450",1,0.737,0.925,8,-1.292,0.0777,0.092,0,0.169,0.603,133.946,222240,4
"451",0,0.747,0.262,7,-6.463,0.0563,0.0482,6.55e-06,0.105,0.148,140.073,185170,4
"452",1,0.959,0.528,7,-3.312,0.0498,0.00202,0.37,0.0968,0.0708,174.005,361877,4
"453",0,0.961,0.554,11,-2.19,0.0424,0.000755,0.00103,0.115,0.252,150.046,140759,4
"454",1,0.917,0.4,8,-8.84,0.0512,0.000373,0.745,0.402,0.158,131.608,220520,4
"455",0,0.963,0.55,8,-3.689,0.053,0.0863,0,0.0692,0.499,150.031,317186,4
"456",1,0.492,0.885,1,-6.015,0.367,0.00172,7.79e-05,0.081,0.203,156.958,107147,4
"457",0,0.612,0.432,11,-8.846,0.211,0.00185,0,0.308,0.253,177.432,205333,4
"458",1,0.71,0.505,3,-3.015,0.0321,0.19,0.00025,0.329,0.428,179.876,175200,4
"459",1,0.425,0.701,7,-10.965,0.375,0.328,0.13,0.1,0.562,135.128,194088,4
"460",0,0.619,0.813,10,-6.615,0.0385,0.00977,1.26e-06,0.0825,0.181,119.017,201718,4
"461",0,0.892,0.486,7,-6.251,0.0457,0.137,0.48,0.216,0.496,135.005,224133,4
"462",0,0.749,0.644,3,-6.361,0.0414,0.000267,0.909,0.258,0.4,122.983,318533,4
"463",1,0.89,0.758,3,-7.504,0.0516,2.48e-05,0.225,0.127,0.418,123.988,415193,4
"464",0,0.925,0.747,10,-3.069,0.424,0.0925,0.287,0.136,0.215,144.863,187612,4
"465",1,0.715,0.764,8,-7.151,0.057,0.0352,0.873,0.168,0.34,135.014,369778,4
"466",1,0.745,0.667,6,-7.028,0.0726,0.0618,0,0.0958,0.646,109.963,202806,4
"467",1,0.983,0.466,1,-2.608,0.0601,0.000141,0.331,0.231,0.0539,174.983,404863,4
"468",0,0.882,0.525,4,-5.005,0.247,0.133,0.000937,0.177,0.181,150.052,227809,4
"469",1,0.582,0.563,11,-9.205,0.0318,0.127,0,0.288,0.652,140.124,156547,4
"470",1,0.599,0.575,0,-6.888,0.29,0.382,0,0.122,0.389,172.034,239665,4
"471",1,0.684,0.763,7,-8.92,0.0704,0.002,0.199,0.485,0.153,124.997,322897,4
"472",0,0.921,0.424,4,-3.174,0.0427,0.00118,0.00817,0.328,0.0973,174.986,197486,4
"473",0,0.935,0.647,10,-6.625,0.0328,0.0137,0.739,0.135,0.117,135.998,552880,4
"474",0,0.69,0.632,3,-16.732,0.0463,0.911,0.925,0.0999,0.655,126.994,309220,1
"475",1,0.932,0.529,1,-7.917,0.0396,0.000613,0.826,0.051,0.387,139.987,465358,4
"476",0,0.927,0.65,5,-9,0.0891,0.0274,0.27,0.0938,0.11,146.969,386232,4
"477",0,0.497,0.751,10,-11.269,0.103,5.31e-05,0.761,0.102,0.871,152.008,104211,4
"478",1,0.619,0.516,5,-7.563,0.0354,0.0491,0.00303,0.259,0.21,150.031,207212,4
"479",0,0.945,0.645,4,-8.151,0.0834,0.000488,0.917,0.272,0.15,137.996,368696,4
"480",0,0.928,0.639,5,-4.032,0.0546,0.00026,0.689,0.208,0.0888,173.988,251121,4
"481",0,0.997,0.644,8,-0.826,0.429,0.0185,0.00178,0.138,0.315,149.978,224000,4
"482",0,0.708,0.626,8,-6.398,0.0455,0.000262,0.556,0.933,0.428,132.994,444632,4
"483",0,0.482,0.85,1,-6.684,0.102,0.0246,0,0.387,0.217,201.914,229867,4
"484",0,0.675,0.569,11,-6.519,0.0551,0.000132,0.809,0.0947,0.0375,174.009,294722,4
"485",0,0.546,0.476,7,-7.137,0.252,0.653,9.02e-06,0.0895,0.646,148.424,196484,4
"486",1,0.914,0.706,8,-4.017,0.0534,0.174,0,0.0752,0.548,115.991,196453,4
"487",0,0.54,0.137,5,-8.009,0.0374,0.0233,0.926,0.109,0.0989,159.731,243200,4
"488",0,0.689,0.248,8,-5.609,0.033,0.0029,0.486,0.153,0.279,171.952,286140,4
"489",1,0.867,0.689,11,-3.09,0.211,0.00243,0.0999,0.0841,0.0749,150.302,221619,4
"490",0,0.636,0.716,11,-10.559,0.0555,0.00056,0.905,0.0877,0.0295,128.005,372443,4
"491",0,0.486,0.776,1,-13.059,0.296,0.607,6.54e-06,0.0973,0.723,113.979,147484,4
"492",1,0.923,0.432,2,-4.014,0.0377,0.00452,0.0534,0.217,0.155,174.01,247097,4
"493",0,0.479,0.886,4,-8.054,0.334,0.077,0,0.135,0.408,130.029,158692,4
"494",0,0.741,0.446,7,-4.261,0.0393,0.0172,0,0.13,0.39,150.156,243200,4
"495",1,0.57,0.772,7,-11.206,0.0671,0.00194,0.781,0.317,0.142,137.007,406613,4
"496",1,0.604,0.636,2,-10.133,0.0328,0.00148,0.283,0.168,0.0386,120.017,120453,4
"497",1,0.523,0.936,5,-6.71,0.0597,0.239,0,0.117,0.699,119.889,124056,4
"498",0,0.507,0.7,4,-12.383,0.065,0.0829,0.594,0.262,0.243,156.031,239903,4
"499",0,0.776,0.626,10,-4.951,0.231,0.0736,0,0.217,0.468,97.934,194638,4
"500",1,0.779,0.603,2,-7.068,0.0558,0.0018,0,0.112,0.251,110.022,179982,4
"501",1,0.826,0.7,1,-7.97,0.0716,0.015,0.124,0.421,0.294,140.016,123440,4
"502",0,0.931,0.609,6,-5.73,0.0684,0.000707,0.818,0.0872,0.334,142.007,436056,4
"503",1,0.583,0.781,9,-8.444,0.513,0.189,0.00864,0.241,0.463,160.061,117000,4
"504",0,0.538,0.81,0,-5.784,0.0356,0.528,0,0.0951,0.828,109.97,266840,4
"505",1,0.957,0.401,0,-5.121,0.466,0.000306,0.314,0.129,0.318,150.111,193820,4
"506",0,0.71,0.537,10,-9.98,0.0519,0.0285,0.000654,0.378,0.12,131.68,233312,4
"507",1,0.297,0.619,0,-14.915,0.0385,0.268,0.00195,0.103,0.113,169.948,158178,4
"508",1,0.598,0.783,10,-10.59,0.292,0.328,0,0.118,0.452,194.022,160713,4
"509",1,0.974,0.64,7,-5.988,0.0799,5.89e-05,0.774,0.247,0.13,148.032,369522,4
"510",1,0.597,0.585,0,-7.499,0.037,0.339,0.0404,0.195,0.227,200.102,324674,4
"511",1,0.884,0.669,8,-3.011,0.231,0.0175,0.000967,0.235,0.737,189.75,178293,4
"512",0,0.923,0.551,5,-7.002,0.0564,8.21e-05,0.79,0.133,0.392,145.998,498080,4
"513",1,0.985,0.41,2,-1.537,0.506,0.0161,0.000238,0.422,0.171,144.962,260172,4
"514",0,0.742,0.289,6,-6.032,0.0618,0.00378,4.35e-06,0.54,0.0994,149.801,284212,4
"515",1,0.812,0.774,1,-7.72,0.0796,0.00502,0.927,0.107,0.122,128.005,367742,4
"516",1,0.972,0.588,7,-6.485,0.0527,0.000557,0.801,0.0873,0.277,139.995,390857,4
"517",1,0.507,0.827,2,-4.806,0.146,0.0901,2.16e-06,0.111,0.232,151.108,154920,4
"518",1,0.664,0.836,1,-10.035,0.401,0.218,2.34e-06,0.116,0.656,160.07,197854,4
"519",0,0.952,0.31,4,-4.777,0.338,0.00105,0.652,0.372,0.325,173.881,334037,4
"520",0,0.825,0.58,9,-4.702,0.05,0.000218,0.184,0.151,0.0563,140.078,234143,4
"521",1,0.736,0.788,2,-7.236,0.226,0.0015,0,0.354,0.634,130.039,78298,4
"522",0,0.4,0.84,5,-11.807,0.0516,0.698,0.00143,0.116,0.381,124.009,154947,4
"523",0,0.935,0.527,2,-3.81,0.471,0.0195,0.00183,0.206,0.144,110.181,92716,4
"524",0,0.971,0.803,6,-8.043,0.0449,0.000161,0.874,0.0985,0.159,125,328003,4
"525",0,0.537,0.716,0,-7.648,0.0514,0.233,0,0.157,0.28,129.979,165978,4
"526",1,0.869,0.537,11,-9.314,0.0747,0.00546,0.808,0.283,0.261,137.994,418377,4
"527",1,0.459,0.835,10,-9.058,0.0759,0.0739,9.46e-05,0.121,0.296,136.541,231894,3
"528",1,0.925,0.416,9,-0.438,0.166,0.00299,0.0118,0.302,0.47,150.067,192000,4
"529",1,0.972,0.575,6,-6.223,0.139,0.000876,0.87,0.112,0.158,128.032,337478,4
"530",0,0.542,0.879,9,-7.694,0.794,0.000742,0,0.0935,0.378,128.517,119432,4
"531",0,0.944,0.486,6,-4.01,0.0548,0.0106,0.846,0.0612,0.182,174.019,380714,4
"532",1,0.628,0.673,9,-5.192,0.0683,0.0819,0,0.0812,0.708,180.214,263013,4
"533",1,0.901,0.374,10,-5.471,0.127,0.0526,0.000807,0.128,0.239,150.019,214400,4
"534",1,0.511,0.816,1,-8.675,0.0676,0.11,0.000387,0.0879,0.403,145.061,160560,4
"535",1,0.939,0.455,11,-6.158,0.454,0.000301,0,0.7,0.49,169.86,135982,4
"536",0,0.751,0.916,11,-6.15,0.116,0.0788,0.306,0.102,0.842,122.066,146347,4
"537",0,0.783,0.739,11,-9.509,0.0871,9e-04,0.894,0.0994,0.287,129.993,419020,4
"538",0,0.941,0.712,3,-8.287,0.0642,0.00083,0.872,0.669,0.257,138.995,444000,4
"539",1,0.65,0.735,6,-5.438,0.19,0.0182,0.521,0.424,0.329,159.873,194946,4
"540",0,0.495,0.65,0,-6.385,0.0451,0.523,0.723,0.123,0.394,160.064,155960,4
"541",1,0.828,0.867,5,-5.243,0.213,0.159,0,0.154,0.743,126.044,200000,4
"542",1,0.994,0.687,1,-0.771,0.366,0.00343,2.21e-06,0.533,0.37,149.9,198400,4
"543",0,0.525,0.747,6,-7.164,0.313,0.0531,0,0.039,0.699,189.898,235983,4
"544",0,0.736,0.76,4,-6.166,0.0842,0.00652,0.706,0.756,0.29,139.979,438857,4
"545",1,0.815,0.518,6,-3.061,0.0316,0.0984,4.66e-05,0.0708,0.412,149.989,233600,4
"546",0,0.906,0.457,5,-2.278,0.342,0.249,0,0.182,0.54,104.02,357707,5
